,City:,Elevation,Estimated median house or condo value in 2016:,Females:,Land area:,Males:,Mar. 2016 cost of living index: ,Median Income,Population,Population density:
376,"Montclair, CA", 1060 feet," $332,269 ",36.4 years, 5.10 ,32.9 years, 121.1 ," $52,102 "," 38,465 (100% urban, 0% rural). "," 7,545 "
377,"Montebello, CA", 200 feet," $478,789 ",36.4 years, 8.25 ,37.8 years, 138.3 ," $50,294 "," 63,929 (100% urban, 0% rural). "," 7,753 "
378,Montecito, 50 feet," over $1,000,000 ",36.4 years, 9.33 ,48.7 years, 128.9 ," $143,721 "," 8,965. ", 961 
379,"Monterey Park, CA", 381 feet," $616,214 ",36.4 years, 7.63 ,44.4 years, 143.2 ," $57,164 "," 61,458 (100% urban, 0% rural). "," 8,054 "
380,"Monterey, CA", 60 feet," $812,429 ",36.4 years, 8.44 ,37.5 years, 114.4 ," $71,872 "," 28,276 (100% urban, 0% rural). "," 3,351 "
381,Moorpark, 513 feet," $661,575 ",36.4 years, 19.0 ,37.5 years, 132.2 ," $102,428 "," 35,550 (96% urban, 4% rural). "," 1,869 "
382,Moraga, 490 feet," over $1,000,000 ",33.3 years, 9.27 ,42.0 years, 180.0 ," $140,239 "," 17,270."," 1,863 "
383,"Moreno Valley, CA", 1626 feet," $290,800 ",36.4 years, 51.2 ,29.7 years, 117.1 ," $64,008 "," 205,516"," 4,012 "
384,Morgan Hill, 350 feet," $835,271 ",36.4 years, 11.7 ,38.1 years, 147.5 ," $110,769 "," 42,068 (100% urban, 0% rural). "," 3,606 "
385,Morro Bay, 100 feet," $575,152 ",36.4 years, 5.16 ,49.7 years, 111.7 ," $58,807 "," 10,544 (99% urban, 1% rural). "," 2,045 "
386,Mount Baldy-Wrightwood,," $376,251 ",33.3 years, 178.0 ,40.0 years, 130.8 ," $67,722 "," 6,995.", 39 
387,Mountain Empire,," $318,551 ",33.3 years, 445.2 ,37.6 years, 127.1 ," $54,434 "," 6,830.", 15 
388,Mountain House, 190 feet," $316,000
",36.4 years,,34.5 years, 99.9 ," $59,518"," 9,675.",
389,"Mountain View, CA",," over $1,000,000 ",36.4 years, 12.1 ,34.9 years, 162.7 ," $121,533 "," 80,459"," 6,670 "
390,"Murrieta, CA", 1093 feet," $398,800 ",36.4 years, 28.4 ,33.5 years, 117.2 ," $81,467 "," 111,682"," 3,934 "
391,Muscoy, 1385 feet," $197,399 ",36.4 years, 2.92 ,25.0 years, 118.7 ," $37,781 "," 10,644. "," 3,641 "
392,Napa, 17 feet," $579,300 ",36.4 years, 17.7 ,40.2 years, 145.7 ," $68,198 "," 80,412"," 4,544 "
393,National City, 100 feet," $368,252 ",36.4 years, 7.39 ,32.9 years, 137.4 ," $44,901 "," 60,343 (100% urban, 0% rural). "," 8,167 "
394,"Newark, CA", 16 feet," $658,652 ",36.4 years, 14.0 ,38.5 years, 146.1 ," $103,655 "," 44,723 (100% urban, 0% rural). "," 3,201 "
395,Newberry-Baker,," $173,468 ",33.3 years, 7988.5 ,25.0 years, 120.3 ," $44,916 "," 15,792.", 2.0 
396,"Newhall, CA", 1272 feet," $591,583 ",33.3 years, 496.7 ,32.8 years, 147.7 ," $97,178 "," 192,980.", 389 
397,"Newman, CA", 91 feet," $202,677 ",36.4 years, 1.37 ,33.1 years, 95.4 ," $54,162 "," 10,748 (100% urban, 0% rural). "," 7,839 "
398,Newport Beach, 5 feet," over $1,000,000 ",36.4 years, 14.8 ,44.4 years, 144.4 ," $113,300 "," 86,683"," 5,866 "
399,Nipomo, 330 feet," $467,405 ",36.4 years, 11.4 ,38.7 years, 104.8 ," $77,412 "," 16,714. "," 1,464 "
400,"Norco, CA", 640 feet," $531,678 ",36.4 years, 14.1 ,40.8 years, 121.9 ," $90,314 "," 26,959 (100% urban, 0% rural). "," 1,914 "
401,"North Antelope Valley, CA",," $263,341 ",33.3 years, 829.7 ,31.9 years, 135.0 ," $59,948 "," 153,969.", 186 
402,North Auburn, 1275 feet," $325,600 ",36.4 years, 7.63 ,41.7 years, 100.7 ," $57,638 "," 13,022. "," 1,707 "
403,North Coastal,," $318,032 ",33.3 years, 520.9 ,37.6 years, 110.4 ," $51,433 "," 20,764.", 40 
404,"North Coast, CA",," $694,492 ",33.3 years, 59.4 ,36.6 years, 148.6 ," $83,667 "," 376,527."," 6,335 "
405,North El Dorado,," $402,507 ",33.3 years, 748.6 ,42.5 years, 105.5 ," $71,491 "," 31,656.", 42 
406,North Fair Oaks,," $777,444 ",36.4 years, 1.17 ,32.8 years, 167.7 ," $73,726 "," 14,687. "," 12,577 "
407,North Highlands, 100 feet," $189,840 ",36.4 years, 12.8 ,32.0 years, 99.3 ," $40,887 "," 42,694. "," 3,335 "
408,North Tustin,," $654,400
",36.4 years,,49.0 years, 120.7 ," $81,837"," 24,917.",
409,Northeast Marin,," $751,546 ",33.3 years, 57.6 ,40.2 years, 178.5 ," $96,387 "," 54,172.", 940 
410,Northwest Marin,," $889,251 ",33.3 years, 321.9 ,43.5 years, 176.6 ," $76,897 "," 9,291.", 29 
411,"Norwalk, CA", 92 feet," $414,400 ",36.4 years, 9.68 ,34.9 years, 134.7 ," $63,143 "," 106,161"," 10,963 "
412,Novato, 18 feet," $709,800 ",36.4 years, 27.7 ,44.7 years, 157.1 ," $86,852 "," 55,005 (95% urban, 5% rural). "," 1,985 "
413,Nuevo, 1480 feet," $267,450 ",36.4 years, 5.41 ,31.2 years, 116.2 ," $63,711 "," 6,447. "," 1,192 "
414,"Oak Hills, CA",," $302,600
",36.4 years,,40.6 years, 115.4 ," $56,337"," 8,879.",
415,"Oak Park, CA", 1100 feet," $802,683 ",36.4 years, 0.32 ,42.1 years, 133.8 ," $123,729 "," 13,811. "," 43,580 "
416,"Oakdale, CA", 155 feet," $318,874 ",36.4 years, 5.03 ,34.8 years, 97.0 ," $54,371 "," 21,854 (100% urban, 0% rural). "," 4,348 "
417,Oakhurst-North Fork,," $301,264 ",33.3 years, 1364.8 ,45.2 years, 103.1 ," $56,047 "," 30,244.", 22 
418,"Oakland, CA", 42 feet," $649,700 ",36.4 years, 56.1 ,36.5 years, 150.8 ," $68,060 "," 419,987"," 7,492 "
419,"Oakley, CA", 18 feet," $395,322 ",36.4 years, 12.4 ,34.7 years, 136.2 ," $90,719 "," 39,224 (99% urban, 1% rural). "," 3,159 "
420,"Oasis, CA",," $329,600
",36.4 years,,24.9 years, 105.4 ," $60,134"," 6,890.",
421,Oceano, 25 feet," $367,313 ",36.4 years, 1.52 ,36.7 years, 104.7 ," $57,606 "," 7,286. "," 4,791 "
422,"Oceanside, CA", 47 feet," $461,200 ",36.4 years, 40.6 ,37.6 years, 136.0 ," $60,487 "," 175,441"," 4,322 "
423,Oildale, 455 feet," $148,847 ",36.4 years, 6.44 ,33.5 years, 90.4 ," $36,951 "," 32,684. "," 5,078 "
424,Ojai, 746 feet," $730,963 ",36.4 years, 4.43 ,47.5 years, 140.0 ," $65,886 "," 7,627 (92% urban, 8% rural). "," 1,720 "
425,Olivehurst, 60 feet," $189,385 ",36.4 years, 5.01 ,32.1 years, 91.2 ," $44,248 "," 13,656. "," 2,727 "
426,"Ontario, CA", 988 feet," $347,100 ",36.4 years, 49.8 ,33.5 years, 121.2 ," $55,982 "," 173,211"," 3,479 "
427,Orange Cove, 425 feet," $138,049 ",36.4 years, 1.54 ,24.8 years, 93.3 ," $29,445 "," 9,584 (100% urban, 0% rural). "," 6,243 "
428,Orangevale, 240 feet," $370,646 ",36.4 years, 10.0 ,41.6 years, 101.0 ," $74,732 "," 33,960. "," 3,387 "
429,"Orange, CA", 187 feet," $637,500 ",36.4 years, 23.4 ,35.7 years, 128.4 ," $84,141 "," 140,507"," 6,006 "
430,Orcutt, 400 feet," $391,096 ",36.4 years, 11.3 ,42.0 years, 109.7 ," $78,338 "," 28,905. "," 2,558 "
431,Orinda, 500 feet," over $1,000,000 ",36.4 years, 12.6 ,48.6 years, 150.2 ," $196,307 "," 19,003 (100% urban, 0% rural). "," 1,510 "
432,"Orland, CA", 256 feet," $228,892 ",36.4 years, 2.53 ,29.7 years, 90.7 ," $42,013 "," 7,512 (98% urban, 2% rural). "," 2,967 "
433,Orosi, 373 feet," $165,523 ",33.3 years, 2.45 ,25.5 years, 91.5 ," $41,044 "," 8,262."," 3,369 "
434,Oroville East,," $214,068 ",36.4 years, 20.7 ,46.7 years, 93.5 ," $49,339 "," 8,280. ", 400 
435,"Oroville, CA", 174 feet," $171,636 ",36.4 years, 12.3 ,34.3 years, 93.6 ," $36,105 "," 16,220 (98% urban, 2% rural). "," 1,324 "
436,"Oxnard, CA", 52 feet," $423,800 ",36.4 years, 25.3 ,32.3 years, 131.2 ," $64,279 "," 207,911"," 8,213 "
437,Pacific Grove, 125 feet," $856,701 ",36.4 years, 2.87 ,49.4 years, 113.9 ," $85,292 "," 15,601 (100% urban, 0% rural). "," 5,427 "
438,Pacifica, 76 feet," $806,972 ",36.4 years, 12.6 ,41.8 years, 158.2 ," $114,137 "," 39,088 (100% urban, 0% rural). "," 3,094 "
439,Palm Desert, 243 feet," $377,316 ",36.4 years, 24.4 ,51.7 years, 121.3 ," $55,704 "," 51,202 (100% urban, 0% rural). "," 2,101 "
440,"Palm Springs, CA", 466 feet," $361,570 ",36.4 years, 94.2 ,54.5 years, 122.8 ," $47,777 "," 46,854 (97% urban, 3% rural). ", 497 
441,"Palmdale, CA", 2659 feet," $257,500 ",36.4 years, 105.0 ,31.2 years, 126.1 ," $52,423 "," 157,349"," 1,499 "
442,"Palo Alto, CA", 23 feet," over $1,000,000 ",36.4 years, 23.7 ,45.3 years, 175.0 ," $132,673 "," 67,021"," 2,831 "
443,Palomar-Julian,," $449,207 ",33.3 years, 560.9 ,44.4 years, 133.9 ," $62,847 "," 6,523.", 12 
444,Palos Verdes Estates, 217 feet," over $1,000,000 ",36.4 years, 4.79 ,50.9 years, 146.8 ," over $200,000 "," 13,680 (100% urban, 0% rural). "," 2,856 "
445,Palos Verdes,," over $1,000,000 ",33.3 years, 159.4 ,42.4 years, 183.7 ," $119,076 "," 91,593.", 574 
446,"Paradise, CA", 1708 feet," $225,518 ",36.4 years, 18.2 ,51.7 years, 94.4 ," $48,402 "," 26,449 (97% urban, 3% rural). "," 1,449 "
447,Paramount, 67 feet," $327,830 ",36.4 years, 4.73 ,31.1 years, 133.7 ," $49,073 "," 55,406 (100% urban, 0% rural). "," 11,708 "
448,Parkway-South Sacramento,," $212,385 ",33.3 years, 4.84 ,27.2 years, 106.1 ," $42,559 "," 40,720."," 8,413 "
449,"Parkway, CA", 18 feet," $326,800
",36.4 years,,30.1 years, 97.0 ," $59,780"," 14,670.",
450,Parlier, 340 feet," $143,278 ",36.4 years, 1.62 ,26.3 years, 93.3 ," $32,386 "," 14,990 (100% urban, 0% rural). "," 9,231 "
451,"Pasadena, CA", 865 feet," $708,200 ",36.4 years, 23.1 ,38.9 years, 140.8 ," $76,263 "," 142,052"," 6,150 "
452,Paso Robles, 721 feet," $434,806 ",33.3 years, 991.9 ,35.8 years, 112.8 ," $70,290 "," 42,751.", 43 
453,"Patterson, CA", 97 feet," $274,935 ",36.4 years, 2.87 ,30.8 years, 96.7 ," $57,046 "," 21,212 (99% urban, 1% rural). "," 7,379 "
454,Pauma Valley, 800 feet," $509,184 ",33.3 years, 96.5 ,31.5 years, 134.8 ," $64,269 "," 7,475.", 77 
455,Pedley, 718 feet," $376,476 ",36.4 years, 5.08 ,37.8 years, 118.5 ," $84,924 "," 12,672. "," 2,493 "
456,"Pendleton, CA",," $126,674 ",33.3 years, 209.4 ,21.5 years, 130.1 ," $48,459 "," 38,073.", 182 
457,"Perris Valley, CA",," $266,854 ",33.3 years, 276.5 ,34.1 years, 126.0 ," $54,171 "," 190,588.", 689 
458,Perris, 1457 feet," $261,800 ",36.4 years, 31.4 ,26.2 years, 117.9 ," $48,974 "," 76,330"," 2,433 "
459,Petaluma, 12 feet," $605,945 ",36.4 years, 13.8 ,42.5 years, 140.5 ," $89,497 "," 59,953 (100% urban, 0% rural). "," 4,345 "
460,Phelan, 4112 feet," $302,600
",36.4 years,,39.9 years, 106.9 ," $56,337"," 14,304.",
461,Pico Rivera, 161 feet," $406,375 ",36.4 years, 8.30 ,36.1 years, 133.8 ," $60,545 "," 64,235 (100% urban, 0% rural). "," 7,743 "
462,"Piedmont, CA", 400 feet," over $1,000,000 ",36.4 years, 1.69 ,46.6 years, 156.9 ," over $200,000 "," 11,236 (100% urban, 0% rural). "," 6,657 "
463,Pine Grove-Silver Lake,," $301,729 ",33.3 years, 218.9 ,48.8 years, 103.1 ," $59,958 "," 10,703.", 49 
464,Pinole, 21 feet," $472,801 ",36.4 years, 5.20 ,43.7 years, 141.1 ," $81,425 "," 19,100 (100% urban, 0% rural). "," 3,674 "
465,Pinon Hills,," $302,600
",36.4 years,,50.6 years, 107.4 ," $56,337"," 7,272.",
466,Pismo Beach, 33 feet," $734,510 ",36.4 years, 3.61 ,53.4 years, 110.0 ," $83,752 "," 7,931 (99% urban, 1% rural). "," 2,194 "
467,"Pittsburg, CA", 30 feet," $355,200 ",36.4 years, 15.6 ,33.7 years, 138.2 ," $67,392 "," 70,677"," 4,531 "
468,Placentia, 250 feet," $621,131 ",36.4 years, 6.59 ,37.9 years, 127.9 ," $84,479 "," 52,397 (100% urban, 0% rural). "," 7,948 "
469,"Placerville, CA", 1866 feet," $304,905 ",36.4 years, 5.80 ,42.1 years, 102.6 ," $44,671 "," 10,556 (99% urban, 1% rural). "," 1,819 "
470,"Pleasant Hill, CA", 60 feet," $713,411 ",36.4 years, 7.09 ,40.6 years, 146.2 ," $102,684 "," 34,497 (100% urban, 0% rural). "," 4,868 "
471,"Pleasanton, CA", 352 feet," $949,600 ",36.4 years, 21.7 ,43.2 years, 146.1 ," $142,412 "," 82,267"," 3,797 "
472,Pollock Pines, 3960 feet," $260,897 ",36.4 years, 5.83 ,45.5 years, 100.0 ," $56,415 "," 6,871. "," 1,179 "
473,"Pomona, CA", 850 feet," $359,700 ",36.4 years, 22.8 ,30.2 years, 132.4 ," $53,972 "," 152,476"," 6,676 "
474,Port Hueneme, 12 feet," $371,079 ",36.4 years, 4.45 ,32.3 years, 132.1 ," $60,761 "," 22,139 (100% urban, 0% rural). "," 4,979 "
475,Porterville, 459 feet," $173,727 ",36.4 years, 14.0 ,29.5 years, 86.7 ," $42,636 "," 55,466 (99% urban, 1% rural). "," 3,960 "
476,Portola Hills, 1260 feet," $666,298 ",33.3 years, 1.26 ,33.0 years, 138.3 ," $126,434 "," 6,618."," 5,243 "
477,Poway, 503 feet," $676,735 ",36.4 years, 39.2 ,40.8 years, 134.7 ," $105,241 "," 49,848 (96% urban, 4% rural). "," 1,271 "
478,Prunedale, 90 feet," $486,993 ",36.4 years, 46.1 ,39.1 years, 105.5 ," $79,442 "," 17,560. ", 381 
479,Quartz Hill, 2450 feet," $247,550 ",36.4 years, 3.82 ,40.6 years, 124.7 ," $59,339 "," 10,912. "," 2,860 "
480,"Ramona, CA", 1442 feet," $450,189 ",36.4 years, 15.3 ,37.3 years, 133.0 ," $70,818 "," 20,292. "," 1,328 "
481,Rancho Cordova, 90 feet," $277,200 ",36.4 years, 22.5 ,34.4 years, 99.7 ," $56,890 "," 72,319"," 3,212 "
482,"Rancho Cucamonga, CA", 1200 feet," $469,900 ",36.4 years, 37.4 ,36.0 years, 120.7 ," $81,286 "," 176,540"," 4,715 "
483,Rancho Mirage, 320 feet," $562,217 ",36.4 years, 24.3 ,66.7 years, 124.1 ," $68,547 "," 17,982 (99% urban, 1% rural). ", 740 
484,Rancho Palos Verdes, 653 feet," over $1,000,000 ",36.4 years, 13.7 ,50.0 years, 143.7 ," $127,718 "," 42,726 (100% urban, 0% rural). "," 3,127 "
485,Rancho San Diego, 358 feet," $594,101 ",36.4 years, 8.87 ,43.0 years, 135.2 ," $85,833 "," 21,208. "," 2,390 "
486,Rancho Santa Margarita, 950 feet," $654,176 ",36.4 years, 12.3 ,37.2 years, 126.2 ," $109,496 "," 49,359 (100% urban, 0% rural). "," 4,022 "
487,Red Bluff, 309 feet," $163,094 ",36.4 years, 7.43 ,37.1 years, 89.0 ," $32,191 "," 14,057 (99% urban, 1% rural). "," 1,891 "
488,"Redding, CA", 557 feet," $250,900 ",36.4 years, 58.4 ,38.0 years, 94.3 ," $46,749 "," 91,797"," 1,571 "
489,"Redlands, CA", 1360 feet," $368,300 ",36.4 years, 35.5 ,34.5 years, 117.9 ," $72,094 "," 71,288"," 2,010 "
490,Redondo Beach, 59 feet," $889,500 ",36.4 years, 6.28 ,44.5 years, 141.3 ," $97,169 "," 67,863"," 10,798 "
491,Redwood City, 15 feet," over $1,000,000 ",36.4 years, 19.5 ,35.7 years, 171.9 ," $100,949 "," 84,965"," 4,362 "
492,Redwood-Potter,," $335,114 ",33.3 years, 324.3 ,38.8 years, 107.2 ," $48,069 "," 11,545.", 36 
493,Reedley, 348 feet," $197,894 ",36.4 years, 4.42 ,32.6 years, 93.8 ," $46,536 "," 25,426 (100% urban, 0% rural). "," 5,758 "
494,"Rialto, CA", 1240 feet," $284,900 ",36.4 years, 21.9 ,29.0 years, 118.0 ," $53,582 "," 103,300"," 4,723 "
495,"Richmond, CA", 50 feet," $406,900 ",36.4 years, 30.0 ,36.4 years, 142.1 ," $61,814 "," 109,814"," 3,663 "
496,"Ridgecrest, CA", 2289 feet," $193,618 ",36.4 years, 21.1 ,35.2 years, 89.2 ," $59,918 "," 28,726 (100% urban, 0% rural). "," 1,360 "
497,Rio Linda, 50 feet," $233,928 ",36.4 years, 5.48 ,38.6 years, 99.4 ," $57,163 "," 15,106. "," 2,758 "
498,"Rio Vista, CA", 22 feet," $332,562 ",36.4 years, 6.75 ,63.0 years, 133.5 ," $63,036 "," 8,070 (96% urban, 4% rural). "," 1,195 "
499,Rio del Mar,," $883,121 ",36.4 years, 2.99 ,54.2 years, 159.1 ," $108,382 "," 9,216. "," 3,083 "
500,"Ripon, CA", 62 feet," $451,154 ",36.4 years, 4.10 ,37.5 years, 98.9 ," $85,802 "," 14,966 (99% urban, 1% rural). "," 3,649 "
501,Riverbank, 140 feet," $278,999 ",36.4 years, 3.11 ,32.0 years, 96.0 ," $65,125 "," 23,798 (100% urban, 0% rural). "," 7,657 "
502,"Riverside, CA",," $346,900 ",36.4 years, 78.1 ,31.8 years, 118.9 ," $63,548 "," 324,727"," 4,158 "
503,Rocklin, 248 feet," $442,416 ",36.4 years, 16.2 ,38.1 years, 100.2 ," $93,416 "," 60,344 (99% urban, 1% rural). "," 3,731 "
504,"Rodeo, CA", 20 feet," $421,311 ",36.4 years, 7.37 ,36.8 years, 137.9 ," $77,145 "," 8,679. "," 1,178 "
505,Rohnert Park, 106 feet," $414,748 ",36.4 years, 6.43 ,34.3 years, 138.5 ," $66,739 "," 42,262 (100% urban, 0% rural). "," 6,569 "
506,Rolling Hills Estates, 500 feet," over $1,000,000 ",36.4 years, 3.59 ,50.2 years, 146.7 ," $137,308 "," 8,251 (100% urban, 0% rural). "," 2,299 "
507,Rosamond, 2326 feet," $176,059 ",36.4 years, 52.2 ,33.3 years, 89.2 ," $61,758 "," 18,150. ", 347 
508,"Rosedale, CA", 368 feet," $418,401 ",36.4 years, 37.9 ,37.2 years, 91.0 ," $116,109 "," 14,058. ", 371 
509,"Roseland, CA", 135 feet," $379,719 ",36.4 years, 1.06 ,32.4 years, 139.3 ," $60,061 "," 6,325. "," 5,991 "
510,Rosemead, 281 feet," $526,448 ",36.4 years, 5.15 ,41.3 years, 143.8 ," $48,169 "," 54,947 (100% urban, 0% rural). "," 10,679 "
511,"Rosemont, CA",," $252,960 ",36.4 years, 4.29 ,35.5 years, 99.4 ," $60,449 "," 22,681. "," 5,283 "
512,"Roseville, CA", 160 feet," $414,200 ",36.4 years, 30.5 ,40.4 years, 100.3 ," $86,275 "," 132,683"," 4,354 "
513,Ross Valley,," over $1,000,000 ",33.3 years, 48.6 ,41.6 years, 199.1 ," $107,097 "," 59,297."," 1,221 "
514,"Rossmoor, CA", 13 feet," $968,046 ",36.4 years, 1.56 ,46.1 years, 133.0 ," $119,865 "," 10,244. "," 6,549 "
515,Rowland Heights, 540 feet," $630,326 ",36.4 years, 9.02 ,42.2 years, 137.9 ," $65,991 "," 48,993. "," 5,429 "
516,Rubidoux, 773 feet," $266,610 ",36.4 years, 9.16 ,30.4 years, 117.9 ," $54,307 "," 34,280. "," 3,743 "
517,Russian River-Coastal,," $575,430 ",33.3 years, 533.8 ,44.0 years, 157.9 ," $65,144 "," 24,878.", 47 
518,"Sacramento, CA", 20 feet," $306,900 ",36.4 years, 97.2 ,34.7 years, 100.4 ," $55,187 "," 495,200"," 5,097 "
519,"Salida, CA", 67 feet," $275,316 ",36.4 years, 5.02 ,31.0 years, 96.3 ," $75,400 "," 13,722. "," 2,734 "
520,"Salinas, CA", 53 feet," $397,300 ",36.4 years, 19.0 ,30.7 years, 106.0 ," $58,089 "," 157,224"," 8,273 "
521,San Anselmo, 45 feet," over $1,000,000 ",36.4 years, 2.75 ,47.2 years, 162.9 ," $111,618 "," 12,676 (100% urban, 0% rural). "," 4,615 "
522,"San Bernardino, CA", 1200 feet," $240,400 ",36.4 years, 58.8 ,28.5 years, 118.8 ," $39,472 "," 216,242"," 3,677 "
523,San Bruno, 16 feet," $792,979 ",36.4 years, 5.46 ,39.2 years, 162.6 ," $98,104 "," 43,009 (100% urban, 0% rural). "," 7,874 "
524,"San Buenaventura (Ventura), CA",," $545,800 ",36.4 years, 21.1 ,40.5 years, 133.3 ," $74,680 "," 109,591"," 5,202 "
525,"San Carlos, CA", 76 feet," over $1,000,000 ",36.4 years, 5.92 ,42.7 years, 164.7 ," $149,053 "," 29,803 (100% urban, 0% rural). "," 5,037 "
526,San Clemente, 160 feet," $899,100 ",36.4 years, 17.6 ,44.9 years, 132.9 ," $80,382 "," 65,304"," 3,705 "
527,San Diego Country Estates, 1520 feet," $467,946 ",36.4 years, 17.0 ,43.6 years, 132.8 ," $110,629 "," 10,109. ", 596 
528,"San Diego, CA", 40 feet," $567,400 ",36.4 years, 324.3 ,34.6 years, 138.0 ," $71,481 "," 1,406,622"," 4,337 "
529,San Dimas, 952 feet," $556,408 ",36.4 years, 15.5 ,42.7 years, 133.7 ," $83,702 "," 34,637 (99% urban, 1% rural). "," 2,234 "
530,"San Fernando, CA", 1061 feet," $397,352 ",36.4 years, 2.38 ,32.6 years, 133.3 ," $58,990 "," 24,587 (100% urban, 0% rural). "," 10,310 "
531,"San Francisco, CA", 63 feet," over $1,000,000 ",36.4 years, 46.7 ,38.0 years, 169.8 ," $103,801 "," 870,887"," 18,651 "
532,San Gabriel, 400 feet," $700,542 ",36.4 years, 4.13 ,42.7 years, 146.8 ," $57,171 "," 40,519 (100% urban, 0% rural). "," 9,812 "
533,San Gorgonio Pass,," $237,800 ",33.3 years, 256.9 ,38.9 years, 125.5 ," $46,539 "," 70,591.", 275 
534,San Jacinto, 1567 feet," $190,507 ",36.4 years, 24.9 ,33.1 years, 114.3 ," $50,186 "," 46,490 (99% urban, 1% rural). "," 1,866 "
535,"San Jose, CA", 87 feet," $802,000 ",36.4 years, 174.9 ,36.3 years, 151.2 ," $101,940 "," 1,025,373"," 5,864 "
536,San Juan Capistrano, 120 feet," $661,457 ",36.4 years, 14.2 ,42.7 years, 128.8 ," $83,144 "," 36,282 (100% urban, 0% rural). "," 2,554 "
537,San Leandro, 50 feet," $558,100 ",36.4 years, 13.1 ,43.9 years, 147.3 ," $65,963 "," 90,460"," 6,892 "
538,San Lorenzo Valley,," $707,554 ",33.3 years, 129.2 ,39.2 years, 173.2 ," $101,437 "," 28,033.", 217 
539,"San Lorenzo, CA", 40 feet," $504,149 ",36.4 years, 2.77 ,40.5 years, 143.3 ," $93,875 "," 23,452. "," 8,454 "
540,San Luis Obispo, 234 feet," $658,310 ",36.4 years, 10.7 ,26.0 years, 113.4 ," $52,666 "," 46,730 (100% urban, 0% rural). "," 4,384 "
541,"San Marcos, CA", 590 feet," $508,700 ",36.4 years, 23.8 ,34.5 years, 133.2 ," $81,709 "," 95,268"," 4,010 "
542,San Marino, 566 feet," over $1,000,000 ",36.4 years, 3.77 ,47.4 years, 156.4 ," $147,960 "," 13,423 (100% urban, 0% rural). "," 3,557 "
543,San Martin, 282 feet," $977,743 ",36.4 years, 5.52 ,43.7 years, 150.3 ," $119,235 "," 7,027. "," 1,273 "
544,"San Mateo, CA", 15 feet," over $1,000,000 ",36.4 years, 12.2 ,39.0 years, 165.9 ," $114,444 "," 103,959"," 8,509 "
545,"San Pablo, CA", 50 feet," $270,137 ",36.4 years, 2.58 ,33.7 years, 139.0 ," $49,985 "," 30,050 (100% urban, 0% rural). "," 11,663 "
546,"San Rafael, CA", 12 feet," $860,288 ",36.4 years, 16.6 ,42.3 years, 162.5 ," $84,227 "," 59,237 (100% urban, 0% rural). "," 3,570 "
547,San Ramon, 480 feet," $924,300 ",36.4 years, 11.6 ,40.1 years, 144.9 ," $151,327 "," 75,643"," 6,532 "
548,"Sanger, CA", 363 feet," $195,221 ",36.4 years, 4.75 ,32.8 years, 93.4 ," $45,332 "," 24,810 (100% urban, 0% rural). "," 5,224 "
549,"Santa Ana, CA", 110 feet," $461,600 ",36.4 years, 27.1 ,31.5 years, 129.1 ," $61,895 "," 334,236"," 12,314 "
550,Santa Barbara, 50 feet," over $1,000,000 ",36.4 years, 19.0 ,39.6 years, 126.5 ," $67,593 "," 91,940"," 4,845 "
551,"Santa Clara, CA", 88 feet," $956,800 ",36.4 years, 18.4 ,33.2 years, 158.8 ," $110,110 "," 125,938"," 6,848 "
552,"Santa Clarita, CA", 1200 feet," $490,600 ",36.4 years, 47.8 ,39.7 years, 131.1 ," $94,649 "," 181,960"," 3,805 "
553,"Santa Cruz, CA", 20 feet," $819,859 ",36.4 years, 12.5 ,29.2 years, 165.9 ," $69,178 "," 63,364 (100% urban, 0% rural). "," 5,056 "
554,Santa Fe Springs, 145 feet," $429,626 ",36.4 years, 8.75 ,37.4 years, 135.1 ," $61,544 "," 17,537 (100% urban, 0% rural). "," 2,003 "
555,"Santa Maria Valley, CA",," $302,106 ",33.3 years, 213.2 ,32.1 years, 115.3 ," $59,743 "," 110,971.", 521 
556,"Santa Maria, CA", 216 feet," $340,300 ",36.4 years, 19.3 ,30.1 years, 109.5 ," $55,775 "," 106,286"," 5,499 "
557,"Santa Monica, CA", 101 feet," over $1,000,000 ",36.4 years, 8.26 ,40.2 years, 153.0 ," $90,088 "," 92,478"," 11,195 "
558,Santa Paula, 274 feet," $375,277 ",36.4 years, 4.60 ,33.6 years, 131.8 ," $52,560 "," 30,441 (100% urban, 0% rural). "," 6,615 "
559,"Santa Rosa, CA", 160 feet," $484,400 ",36.4 years, 40.1 ,39.9 years, 140.0 ," $71,854 "," 175,143"," 4,365 "
560,Santa Ynez Valley,," $724,089 ",33.3 years, 402.4 ,40.6 years, 129.6 ," $79,281 "," 21,898.", 54 
561,"Santee, CA", 345 feet," $421,291 ",36.4 years, 16.1 ,38.2 years, 132.8 ," $82,461 "," 57,052 (100% urban, 0% rural). "," 3,553 "
562,"Saratoga, CA", 412 feet," over $1,000,000 ",36.4 years, 12.1 ,48.9 years, 164.1 ," $186,166 "," 31,001 (99% urban, 1% rural). "," 2,561 "
563,Sausalito, 14 feet," over $1,000,000 ",36.4 years, 1.90 ,54.4 years, 172.8 ," $120,424 "," 7,135 (100% urban, 0% rural). "," 3,750 "
564,Scotts Valley, 570 feet," $758,451 ",36.4 years, 4.60 ,39.1 years, 154.4 ," $115,332 "," 11,858 (99% urban, 1% rural). "," 2,576 "
565,Seal Beach, 15 feet," $345,459 ",36.4 years, 11.5 ,58.3 years, 127.1 ," $63,067 "," 24,662 (100% urban, 0% rural). "," 2,143 "
